id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,year,decade
0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),89,190476,1,"['Pop Smoke', 'Lil Baby', 'DaBaby']","['0eDvMgVFoNV3TpwtrVCoTj', '5f7VJjfbwm532GiveGC0ZK', '4r63FhuTkUYltbVAg5TQnk']",2020-07-03,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,4,2020,2020
65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby),89,192956,1,"['Drake', 'Lil Baby']","['3TVXtAsR1Inumwj472S9r4', '5f7VJjfbwm532GiveGC0ZK']",2021-03-05,0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,4,2021,2020
5vGLcdRuSbUhD8ScwsGSdA,Whoopty,89,123263,1,['CJ'],['7arQA31aZVS8yS6zUveWzb'],2020-08-20,0.719,0.648,3,-7.6,0,0.125,0.2,0.0,0.127,0.66,140.201,4,2020,2020
4xqrdfXkTW4T0RauPLv3WA,Heather,89,198040,0,['Conan Gray'],['4Uc8Dsxct0oMqx0P6i60ea'],2020-03-20,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,3,2020,2020
43PGPuHIlVOc04jrZVh9L6,RAPSTAR,89,165926,1,['Polo G'],['6AgTAQt8XS6jRWi4sX7w49'],2021-04-09,0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,0.437,81.039,4,2021,2020
2MZQAvsA7aZDssppBLRxYp,Batom de Cereja - Ao Vivo,89,140942,0,['Israel & Rodolffo'],['41QLxRXlc2NwfJZkHGHKid'],2021-01-29,0.606,0.908,6,-6.201,0,0.0565,0.556,0.0,0.19,0.798,171.966,4,2021,2020
35UUpTmrcFXNIVIN26ujXl,Relación - Remix,88,247308,0,"['Sech', 'Daddy Yankee', 'J Balvin', 'ROSALÍA', 'Farruko']","['77ziqFxp5gaInVrF2lj4ht', '4VMYDCV2IEDYJArk749S6m', '1vyhD5VmyZ7KMfW5gqLgo5', '7ltDVBr6mKbRvohxheJ9h1', '329e4yvIujISKGKz1BZZbO']",2020-09-04,0.793,0.771,5,-3.417,1,0.0959,0.0337,1.51e-06,0.284,0.835,171.943,4,2020,2020
0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,88,185487,0,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],2020-12-21,0.641,0.324,11,-5.851,1,0.0299,0.698,0.0,0.328,0.273,110.184,4,2020,2020
3UHPGOkUcE4hE7sqBF4Snt,Film out,88,214621,0,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],2021-04-01,0.499,0.709,10,-6.404,1,0.134,0.296,0.0,0.331,0.314,164.032,4,2021,2020
2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),88,261493,1,"['Drake', 'Lil Durk']","['3TVXtAsR1Inumwj472S9r4', '3hcs9uc56yIGFCSy9leWe7']",2020-08-14,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,4,2020,2020
1VLtjHwRWOVJiE5Py7JxoQ,Martin & Gina,88,132833,1,['Polo G'],['6AgTAQt8XS6jRWi4sX7w49'],2020-05-15,0.832,0.534,1,-7.813,0,0.253,0.345,0.0,0.165,0.116,93.924,4,2020,2020
5RubKOuDoPn5Kj5TLVxSxY,TE MUDASTE,88,130014,1,['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],2020-11-27,0.811,0.637,10,-4.835,0,0.0591,0.234,0.000572,0.118,0.471,92.025,4,2020,2020
1nahzW3kfMuwReTka28tH5,Hold On,88,170813,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021-03-19,0.658,0.634,1,-6.068,0,0.0431,0.0104,0.0,0.12,0.302,140.002,4,2021,2020
2mM3gZ0BbPwPPMelbA8vgt,No Te Enamores - Remix,88,289933,1,"['Milly', 'Farruko', 'Nio Garcia', 'Jay Wheeler', 'Amenazzy']","['7kXCcNRLEnblbTAppPraBp', '329e4yvIujISKGKz1BZZbO', '5hdhHgpxyniooUiQVaPxQ0', '2cPqdH7XMvwaBJEVjheH8g', '6kq4GHwUcUojGIu0ziSNXf']",2020-11-20,0.824,0.837,5,-4.603,1,0.107,0.573,1.66e-05,0.271,0.58,100.021,4,2020,2020
6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,87,210463,0,['Ritt Momney'],['7MPGCB854Qo4alYMOPkBka'],2020-04-24,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,4,2020,2020
02kDW379Yfd5PzW5A6vuGt,Lemonade,87,195429,1,"['Internet Money', 'Gunna', 'Don Toliver', 'NAV']","['6MPCFvOQv5cIGfw3jODMF0', '2hlmm7s2ICUX0LVIhVFlZQ', '4Gso3d4CscCijv0lmajZWs', '7rkW85dBwwrJtlHRDkJDAC']",2020-08-14,0.799,0.66,1,-6.153,0,0.079,0.256,0.0,0.111,0.471,140.04,4,2020,2020
5y7DaS3jAc9eZzcSOoUIwU,Una Locura,87,230693,0,"['Ozuna', 'J Balvin', 'Chencho Corleone']","['1i8SpTcr7yvPOmcqrbnVXY', '1vyhD5VmyZ7KMfW5gqLgo5', '37230BxxYs9ksS7OkZw3IU']",2020-09-04,0.714,0.761,5,-4.596,0,0.0427,0.139,0.00035,0.241,0.906,168.022,4,2020,2020
5JqZ3oqF00jkT81foAFvqg,Prisoner (feat. Dua Lipa),87,169333,0,"['Miley Cyrus', 'Dua Lipa']","['5YGY8feqx7naU7z4HrwZM6', '6M2wZ9GZgrQXHCFfjv46we']",2020-11-20,0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,4,2020,2020
59qrUpoplZxbIZxk6X0Bm3,Take You Dancing,87,190306,0,['Jason Derulo'],['07YZf4WDAMNwqr4jfgOZ8y'],2020-07-22,0.789,0.711,2,-4.248,1,0.041,0.0332,0.0,0.0876,0.753,112.985,4,2020,2020
1ere9b9vDw2N3m9d4uiXxa,Facas - Ao Vivo,87,196380,0,"['Diego & Victor Hugo', 'Bruno & Marrone']","['3k68C6mNMJL6OaAdWeW2ZF', '5JXhkyafynxCvxtov7C1PV']",2020-10-15,0.443,0.509,2,-5.995,1,0.0536,0.615,0.0,0.472,0.69,160.984,4,2020,2020
2r6OAV3WsYtXuXjvJ1lIDi,Hello (feat. A Boogie Wit da Hoodie),87,190534,1,"['Pop Smoke', 'A Boogie Wit da Hoodie']","['0eDvMgVFoNV3TpwtrVCoTj', '31W5EY0aAly4Qieq6OFu6I']",2020-07-20,0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,4,2020,2020
7r9ZhitdQBONTFOiJW5mr8,Reloj,87,231595,1,"['Rauw Alejandro', 'Anuel AA']","['1mcTU81TzQhprhouKaTkpq', '2R21vXR83lH98kGeO99Y66']",2020-10-22,0.823,0.537,8,-2.639,1,0.209,0.176,3.98e-06,0.123,0.615,175.946,4,2020,2020
1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),87,171375,1,"['Jawsh 685', 'Jason Derulo']","['56mfhUDKa1vec6rSLZV5Eg', '07YZf4WDAMNwqr4jfgOZ8y']",2020-06-11,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,4,2020,2020
4y4spB9m0Q6026KfkAvy9Q,Lonely (with benny blanco),87,149297,1,"['Justin Bieber', 'benny blanco']","['1uNFoZAHBGtllmzznpCI3s', '5CiGnKThu5ctn9pBxv7DGa']",2020-10-16,0.631,0.239,11,-7.071,0,0.0398,0.864,0.0,0.116,0.0927,79.859,4,2020,2020
2bgcUk2A3jjKbCJ7KPquTi,Mi Niña,87,213314,0,"['Wisin', 'Myke Towers', 'Los Legendarios']","['3E6xrwgnVfYCrCs0ePERDz', '7iK8PXO48WeuP03g8YR51W', '0n6sKrG0xKAf8xmdqeNGke']",2020-09-23,0.823,0.821,8,-3.402,0,0.166,0.31,4.28e-06,0.143,0.791,99.999,4,2020,2020
2U5WueTLIK5WJLD7mvDODv,Wishing Well,87,194621,1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],2020-07-10,0.65,0.613,9,-6.13,0,0.128,0.00336,0.0,0.267,0.0804,149.972,4,2020,2020
0siYMEsGrzzzlWLXK5zJfS,BED,87,178088,0,"['Joel Corry', 'RAYE', 'David Guetta']","['6DgP9otnZw5z6daOntINxp', '5KKpBU5eC2tJDzf0wmlRp2', '1Cs0zKBU1kc0i8ypK3B9ai']",2021-02-26,0.671,0.782,6,-4.593,1,0.0341,0.0142,0.00221,0.333,0.618,123.989,4,2021,2020
5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),87,212093,0,"['Justin Bieber', 'Chance the Rapper']","['1uNFoZAHBGtllmzznpCI3s', '1anyVhU62p31KFi8MEzkbf']",2020-09-18,0.673,0.704,6,-8.056,1,0.36,0.196,0.0,0.0898,0.372,86.919,4,2020,2020
2ePtv8MlBO9nuuXABqAfEX,SugarCrash!,87,80081,1,['ElyOtto'],['4b19vuzlDcNdU4quI7L6sW'],2020-08-25,0.748,0.734,0,-6.499,1,0.124,0.524,1.15e-05,0.0975,0.368,97.753,4,2020,2020
58pgi1RpcU2fVJsxhm7BIr,Tapão Na Raba,87,175047,0,['Raí Saia Rodada'],['0NiaKn55OzJswiYevvlKfz'],2021-01-22,0.808,0.796,1,-3.169,1,0.0305,0.462,0.000269,0.155,0.799,128.048,4,2021,2020
21N4Buj4xsyLb218lYle61,Chica Ideal,87,183240,0,"['Sebastian Yatra', 'Guaynaa']","['07YUOmWljBTXwIseAUd9TW', '0BqURncJM5B1BBu7UM51eq']",2020-10-16,0.574,0.891,0,-3.665,0,0.157,0.0847,0.0,0.16,0.707,100.978,4,2020,2020
7FdUvDkaE24o3FPIWTvzv2,Follow You,87,175644,0,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],2021-03-12,0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,4,2021,2020
0EhpEsp4L0oRGM0vmeaN5e,UN DIA (ONE DAY) (Feat. Tainy),87,232253,0,"['J Balvin', 'Tainy', 'Dua Lipa', 'Bad Bunny']","['1vyhD5VmyZ7KMfW5gqLgo5', '0GM7qgcRCORpGnfcN2tCiB', '6M2wZ9GZgrQXHCFfjv46we', '4q3ewBCX7sLwd24euuV69X']",2020-07-24,0.571,0.693,6,-8.234,0,0.0545,0.00536,0.0,0.173,0.393,168.169,4,2020,2020
2pPO9YecZimmuVQfIzfV6U,Wasted Love (feat. Lagique),86,139563,0,"['Ofenbach', 'Lagique']","['4AKwRarlmsUlLjIwt38NLw', '1PbtWtrN7jZpd4toqxrjm2']",2021-01-08,0.734,0.855,6,-4.578,0,0.135,0.0821,4.73e-06,0.0901,0.54,121.955,4,2021,2020
4RJz8NfIe09gpKMiRUWKhJ,Parce (feat. Justin Quiles),86,248345,0,"['Maluma', 'Lenny Tavárez', 'Justin Quiles']","['1r4hJ1h58CWwUQe3MxPuau', '1pQWsZQehhS4wavwh7Fnxd', '14zUHaJZo1mnYtn6IBRaRP']",2020-08-21,0.691,0.739,5,-3.09,0,0.229,0.422,3.95e-06,0.11,0.884,83.897,4,2020,2020
7hxHWCCAIIxFLCzvDgnQHX,"Lemonade (feat. Gunna, Don Toliver & NAV)",86,195429,1,"['Internet Money', 'Gunna', 'Don Toliver', 'NAV']","['6MPCFvOQv5cIGfw3jODMF0', '2hlmm7s2ICUX0LVIhVFlZQ', '4Gso3d4CscCijv0lmajZWs', '7rkW85dBwwrJtlHRDkJDAC']",2020-08-28,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,4,2020,2020
2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello),86,205485,1,"['Juice WRLD', 'Marshmello']","['4MCBfE4596Uoi2O4DtmEMz', '64KEffDW9EtZ1y2vBYgq8T']",2020-07-10,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,4,2020,2020
4HYDUMY0xSpeBr0AMY9cUz,La Curiosidad,86,219048,0,"['Jay Wheeler', 'DJ Nelson', 'Myke Towers']","['2cPqdH7XMvwaBJEVjheH8g', '2ydZrTy8U3kOMOzx20s3dg', '7iK8PXO48WeuP03g8YR51W']",2020-06-12,0.845,0.677,11,-4.798,0,0.136,0.269,0.000917,0.108,0.68,90.013,4,2020,2020
2nZj5YymF54qhAu7RneVP6,Coração Na Cama,86,173227,0,['Hugo & Guilherme'],['1LIuN7ov1IBQDdLsU83ojl'],2020-11-13,0.764,0.794,8,-4.096,1,0.0589,0.663,0.0,0.34,0.721,110.013,4,2020,2020
2mt1IqcFyY1zmYZT8Q3xw9,hot girl bummer,86,188344,1,['blackbear'],['2cFrymmkijnjDg9SS92EPM'],2020-08-21,0.782,0.559,6,-7.106,0,0.0767,0.125,0.0,0.385,0.685,129.992,1,2020,2020
68mrW6gXHgupgSiDHgaDi5,Polvo,86,211130,0,"['Nicky Jam', 'Myke Towers']","['1SupJlEpv7RS2tPNRaHViT', '7iK8PXO48WeuP03g8YR51W']",2020-11-20,0.763,0.621,11,-6.169,0,0.066,0.0105,2.94e-06,0.106,0.582,82.042,4,2020,2020
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),86,210800,1,"['Eminem', 'Juice WRLD']","['7dGJo4pcD2V6oG8kP0tJRR', '4MCBfE4596Uoi2O4DtmEMz']",2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,4,2020,2020
4Lt6GXGzYsa1tgkv3nGSTm,Love Not War (The Tampa Beat),86,192921,0,"['Jason Derulo', 'Nuka']","['07YZf4WDAMNwqr4jfgOZ8y', '1XynjLPAyPi8SZAx8LHN0Z']",2020-11-20,0.738,0.85,8,-3.049,1,0.0642,0.105,0.0,0.23,0.865,98.013,4,2020,2020
6KfoDhO4XUWSbnyKjNp9c4,Maniac,86,185773,0,['Conan Gray'],['4Uc8Dsxct0oMqx0P6i60ea'],2020-03-20,0.628,0.639,8,-5.46,1,0.0435,0.00162,0.0,0.354,0.493,108.045,4,2020,2020
27X3qzgB0Show6qfw5wNOK,Esquema Preferido,86,189463,0,"['DJ Ivis', 'Tarcísio do Acordeon']","['0RPzmE1iY76tx1eBBXFyYn', '48HORs6F9P7IgdyKrk4MZC']",2020-11-26,0.669,0.812,5,-4.597,1,0.11,0.256,0.0,0.0773,0.917,159.934,4,2020,2020
7szuecWAPwGoV1e5vGu8tl,In Your Eyes,86,237520,1,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],2020-03-20,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,4,2020,2020
0ri0Han4IRJhzvERHOZTMr,At My Worst,86,170345,0,['Pink Sweat$'],['1W7FNibLa0O0b572tB2w7t'],2020-07-17,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,4,2020,2020
15OjBeqNX3bShsGYQbteRv,La Tóxica,86,180520,0,['Farruko'],['329e4yvIujISKGKz1BZZbO'],2020-07-24,0.659,0.701,9,-4.107,1,0.164,0.0882,0.0,0.0866,0.623,91.97,4,2020,2020
